t,px,py,vx,vy
0.0010000000000000002,18.5689696237034,-2.2025608950038134e-05,2.1373643239826756,2.6986607109487793e-05
0.0020000000000000005,16.345678034539297,-2.0004735064860224e-05,1.0878919409051468,-7.218189484902099e-05
0.0029999999999999988,15.05802807782809,-1.8724938435354943e-05,0.8635498094991942,-4.737083945372672e-06
0.0039999999999999975,14.924429115747762,-2.3323612836689822e-05,0.9321890603123112,2.2647453746084314e-05
