-4.197780472184247991e+00 -2.894587899399252873e+00 0.000000000000000000e+00
-4.197780472184247991e+00 -2.894587899399252873e+00 9.999999999999997780e-02
-4.197780472184247991e+00 -2.894587899399252873e+00 1.999999999999999556e-01
-4.276820156990494226e+00 -2.710868743550633564e+00 0.000000000000000000e+00
-4.276820156990494226e+00 -2.710868743550633564e+00 9.999999999999997780e-02
-4.276820156990494226e+00 -2.710868743550633564e+00 1.999999999999999556e-01
-4.355859841796740461e+00 -2.527149587702014699e+00 0.000000000000000000e+00
-4.355859841796740461e+00 -2.527149587702014699e+00 9.999999999999997780e-02
-4.355859841796740461e+00 -2.527149587702014699e+00 1.999999999999999556e-01
-4.434899526602986697e+00 -2.343430431853395390e+00 0.000000000000000000e+00
-4.434899526602986697e+00 -2.343430431853395390e+00 9.999999999999997780e-02
-4.434899526602986697e+00 -2.343430431853395390e+00 1.999999999999999556e-01
-4.513939211409232932e+00 -2.159711276004776082e+00 0.000000000000000000e+00
-4.513939211409232932e+00 -2.159711276004776082e+00 9.999999999999997780e-02
-4.513939211409232932e+00 -2.159711276004776082e+00 1.999999999999999556e-01
-4.592978896215479168e+00 -1.975992120156156995e+00 0.000000000000000000e+00
-4.592978896215479168e+00 -1.975992120156156995e+00 9.999999999999997780e-02
-4.592978896215479168e+00 -1.975992120156156995e+00 1.999999999999999556e-01
-4.672018581021725403e+00 -1.792272964307537686e+00 0.000000000000000000e+00
-4.672018581021725403e+00 -1.792272964307537686e+00 9.999999999999997780e-02
-4.672018581021725403e+00 -1.792272964307537686e+00 1.999999999999999556e-01
-4.751058265827971638e+00 -1.608553808458918599e+00 0.000000000000000000e+00
-4.751058265827971638e+00 -1.608553808458918377e+00 9.999999999999997780e-02
-4.751058265827971638e+00 -1.608553808458918599e+00 1.999999999999999556e-01
-4.830097950634217874e+00 -1.424834652610299290e+00 0.000000000000000000e+00
-4.830097950634217874e+00 -1.424834652610299290e+00 9.999999999999997780e-02
-4.830097950634217874e+00 -1.424834652610299290e+00 1.999999999999999556e-01
-4.909137635440464109e+00 -1.241115496761680204e+00 0.000000000000000000e+00
-4.909137635440464109e+00 -1.241115496761680204e+00 9.999999999999997780e-02
-4.909137635440464109e+00 -1.241115496761680204e+00 1.999999999999999556e-01
-4.988177320246710345e+00 -1.057396340913061117e+00 0.000000000000000000e+00
-4.988177320246710345e+00 -1.057396340913061117e+00 9.999999999999997780e-02
-4.988177320246710345e+00 -1.057396340913061117e+00 1.999999999999999556e-01
-3.956044740804486537e+00 -2.790588314127876224e+00 0.000000000000000000e+00
-3.956044740804486537e+00 -2.790588314127876224e+00 9.999999999999997780e-02
-3.956044740804486537e+00 -2.790588314127876224e+00 1.999999999999999556e-01
-4.035084425610732772e+00 -2.606869158279257359e+00 0.000000000000000000e+00
-4.035084425610732772e+00 -2.606869158279257359e+00 9.999999999999996392e-02
-4.035084425610732772e+00 -2.606869158279257359e+00 1.999999999999999556e-01
-4.114124110416979008e+00 -2.423150002430638050e+00 0.000000000000000000e+00
-4.114124110416979008e+00 -2.423150002430638050e+00 9.999999999999997780e-02
-4.114124110416979008e+00 -2.423150002430638050e+00 1.999999999999999556e-01
-4.193163795223225243e+00 -2.239430846582018741e+00 0.000000000000000000e+00
-4.193163795223225243e+00 -2.239430846582018741e+00 9.999999999999996392e-02
-4.193163795223225243e+00 -2.239430846582018741e+00 1.999999999999999556e-01
-4.272203480029471478e+00 -2.055711690733399877e+00 0.000000000000000000e+00
-4.272203480029471478e+00 -2.055711690733399877e+00 9.999999999999997780e-02
-4.272203480029471478e+00 -2.055711690733399877e+00 1.999999999999999556e-01
-4.351243164835717714e+00 -1.871992534884780568e+00 0.000000000000000000e+00
-4.351243164835717714e+00 -1.871992534884780568e+00 9.999999999999996392e-02
-4.351243164835717714e+00 -1.871992534884780568e+00 1.999999999999999556e-01
-4.430282849641963949e+00 -1.688273379036161259e+00 0.000000000000000000e+00
-4.430282849641963949e+00 -1.688273379036161259e+00 9.999999999999997780e-02
-4.430282849641963949e+00 -1.688273379036161259e+00 1.999999999999999556e-01
-4.509322534448210185e+00 -1.504554223187542394e+00 0.000000000000000000e+00
-4.509322534448210185e+00 -1.504554223187542172e+00 9.999999999999996392e-02
-4.509322534448210185e+00 -1.504554223187542394e+00 1.999999999999999556e-01
-4.588362219254456420e+00 -1.320835067338922864e+00 0.000000000000000000e+00
-4.588362219254456420e+00 -1.320835067338922864e+00 9.999999999999997780e-02
-4.588362219254456420e+00 -1.320835067338922864e+00 1.999999999999999556e-01
-4.667401904060702655e+00 -1.137115911490303777e+00 0.000000000000000000e+00
-4.667401904060702655e+00 -1.137115911490303999e+00 9.999999999999996392e-02
-4.667401904060702655e+00 -1.137115911490303777e+00 1.999999999999999556e-01
-4.746441588866948891e+00 -9.533967556416846900e-01 0.000000000000000000e+00
-4.746441588866948891e+00 -9.533967556416846900e-01 9.999999999999997780e-02
-4.746441588866948891e+00 -9.533967556416846900e-01 1.999999999999999556e-01
-3.714309009424724195e+00 -2.686588728856499575e+00 0.000000000000000000e+00
-3.714309009424724195e+00 -2.686588728856499575e+00 9.999999999999997780e-02
-3.714309009424724195e+00 -2.686588728856499575e+00 1.999999999999999556e-01
-3.793348694230970430e+00 -2.502869573007880266e+00 0.000000000000000000e+00
-3.793348694230970430e+00 -2.502869573007880266e+00 9.999999999999997780e-02
-3.793348694230970430e+00 -2.502869573007880266e+00 1.999999999999999556e-01
-3.872388379037216666e+00 -2.319150417159261401e+00 0.000000000000000000e+00
-3.872388379037216666e+00 -2.319150417159261401e+00 9.999999999999997780e-02
-3.872388379037216666e+00 -2.319150417159261401e+00 1.999999999999999556e-01
-3.951428063843462901e+00 -2.135431261310642093e+00 0.000000000000000000e+00
-3.951428063843462901e+00 -2.135431261310642093e+00 9.999999999999997780e-02
-3.951428063843462901e+00 -2.135431261310642093e+00 1.999999999999999556e-01
-4.030467748649709137e+00 -1.951712105462023006e+00 0.000000000000000000e+00
-4.030467748649709137e+00 -1.951712105462023006e+00 9.999999999999997780e-02
-4.030467748649709137e+00 -1.951712105462023006e+00 1.999999999999999556e-01
-4.109507433455955372e+00 -1.767992949613403697e+00 0.000000000000000000e+00
-4.109507433455955372e+00 -1.767992949613403697e+00 9.999999999999997780e-02
-4.109507433455955372e+00 -1.767992949613403697e+00 1.999999999999999556e-01
-4.188547118262201607e+00 -1.584273793764784388e+00 0.000000000000000000e+00
-4.188547118262201607e+00 -1.584273793764784388e+00 9.999999999999997780e-02
-4.188547118262201607e+00 -1.584273793764784388e+00 1.999999999999999556e-01
-4.267586803068447843e+00 -1.400554637916165523e+00 0.000000000000000000e+00
-4.267586803068447843e+00 -1.400554637916165523e+00 9.999999999999997780e-02
-4.267586803068447843e+00 -1.400554637916165523e+00 1.999999999999999556e-01
-4.346626487874694078e+00 -1.216835482067546215e+00 0.000000000000000000e+00
-4.346626487874694078e+00 -1.216835482067546215e+00 9.999999999999997780e-02
-4.346626487874694078e+00 -1.216835482067546215e+00 1.999999999999999556e-01
-4.425666172680940313e+00 -1.033116326218927128e+00 0.000000000000000000e+00
-4.425666172680940313e+00 -1.033116326218927128e+00 9.999999999999997780e-02
-4.425666172680940313e+00 -1.033116326218927128e+00 1.999999999999999556e-01
-4.504705857487186549e+00 -8.493971703703078191e-01 0.000000000000000000e+00
-4.504705857487186549e+00 -8.493971703703078191e-01 9.999999999999997780e-02
-4.504705857487186549e+00 -8.493971703703078191e-01 1.999999999999999556e-01
-3.472573278044960965e+00 -2.582589143585122482e+00 0.000000000000000000e+00
-3.472573278044962741e+00 -2.582589143585122926e+00 9.999999999999997780e-02
-3.472573278044962741e+00 -2.582589143585122926e+00 1.999999999999999556e-01
-3.551612962851208977e+00 -2.398869987736504061e+00 0.000000000000000000e+00
-3.551612962851209421e+00 -2.398869987736504505e+00 9.999999999999996392e-02
-3.551612962851208977e+00 -2.398869987736504061e+00 1.999999999999999556e-01
-3.630652647657455212e+00 -2.215150831887884753e+00 0.000000000000000000e+00
-3.630652647657455212e+00 -2.215150831887884753e+00 9.999999999999997780e-02
-3.630652647657455212e+00 -2.215150831887884753e+00 1.999999999999999556e-01
-3.709692332463701447e+00 -2.031431676039265444e+00 0.000000000000000000e+00
-3.709692332463702336e+00 -2.031431676039265444e+00 9.999999999999996392e-02
-3.709692332463701447e+00 -2.031431676039265444e+00 1.999999999999999556e-01
-3.788732017269947683e+00 -1.847712520190646357e+00 0.000000000000000000e+00
-3.788732017269947683e+00 -1.847712520190646357e+00 9.999999999999997780e-02
-3.788732017269947683e+00 -1.847712520190646357e+00 1.999999999999999556e-01
-3.867771702076193918e+00 -1.663993364342027270e+00 0.000000000000000000e+00
-3.867771702076194806e+00 -1.663993364342027492e+00 9.999999999999996392e-02
-3.867771702076193918e+00 -1.663993364342027270e+00 1.999999999999999556e-01
-3.946811386882440154e+00 -1.480274208493407961e+00 0.000000000000000000e+00
-3.946811386882440154e+00 -1.480274208493407961e+00 9.999999999999997780e-02
-3.946811386882440154e+00 -1.480274208493407961e+00 1.999999999999999556e-01
-4.025851071688686389e+00 -1.296555052644789097e+00 0.000000000000000000e+00
-4.025851071688687277e+00 -1.296555052644789097e+00 9.999999999999996392e-02
-4.025851071688686389e+00 -1.296555052644789097e+00 1.999999999999999556e-01
-4.104890756494932624e+00 -1.112835896796169566e+00 0.000000000000000000e+00
-4.104890756494932624e+00 -1.112835896796169566e+00 9.999999999999997780e-02
-4.104890756494932624e+00 -1.112835896796169566e+00 1.999999999999999556e-01
-4.183930441301178860e+00 -9.291167409475504790e-01 0.000000000000000000e+00
-4.183930441301179748e+00 -9.291167409475507011e-01 9.999999999999996392e-02
-4.183930441301178860e+00 -9.291167409475504790e-01 1.999999999999999556e-01
-4.262970126107425095e+00 -7.453975850989313923e-01 0.000000000000000000e+00
-4.262970126107425095e+00 -7.453975850989313923e-01 9.999999999999997780e-02
-4.262970126107425095e+00 -7.453975850989313923e-01 1.999999999999999556e-01
-3.230837546665200399e+00 -2.478589558313746277e+00 0.000000000000000000e+00
-3.230837546665200399e+00 -2.478589558313746277e+00 9.999999999999997780e-02
-3.230837546665200399e+00 -2.478589558313746277e+00 1.999999999999999556e-01
-3.309877231471446635e+00 -2.294870402465126968e+00 0.000000000000000000e+00
-3.309877231471446635e+00 -2.294870402465126968e+00 9.999999999999997780e-02
-3.309877231471446635e+00 -2.294870402465126968e+00 1.999999999999999556e-01
